entry,exit,total_return,annualized,max_dd,trades,win_rate,calmar
双均线金叉/均线多头排列/MACD金叉,跌破均线&移动止盈,23.45,1.99,-42.96,15,46.67,0.05
双均线金叉/均线多头排列/MACD金叉,跌破均线/唐奇安下轨,36.24,2.94,-32.79,35,40.0,0.09
双均线金叉/均线多头排列/MACD金叉,跌破均线&唐奇安下轨,67.08,4.93,-31.78,30,36.67,0.16
双均线金叉/均线多头排列/MACD金叉,跌破均线/双均线死叉,34.71,2.83,-11.32,41,53.66,0.25
双均线金叉/均线多头排列/MACD金叉,跌破均线&双均线死叉,29.9,2.48,-56.23,31,29.03,0.04
双均线金叉/均线多头排列/MACD金叉,吊灯ATR/移动止盈,74.19,5.34,-25.13,27,44.44,0.21
双均线金叉/均线多头排列/MACD金叉,吊灯ATR&移动止盈,15.9,1.39,-42.96,16,43.75,0.03
双均线金叉/均线多头排列/MACD金叉,吊灯ATR/唐奇安下轨,63.79,4.73,-31.78,31,38.71,0.15
双均线金叉/均线多头排列/MACD金叉,吊灯ATR&唐奇安下轨,63.97,4.74,-28.73,26,42.31,0.16
双均线金叉/均线多头排列/MACD金叉,吊灯ATR/双均线死叉,47.28,3.7,-16.67,39,51.28,0.22
双均线金叉/均线多头排列/MACD金叉,吊灯ATR&双均线死叉,72.04,5.22,-48.66,26,34.62,0.11
双均线金叉/均线多头排列/MACD金叉,移动止盈/唐奇安下轨,60.68,4.55,-31.78,31,35.48,0.14
双均线金叉/均线多头排列/MACD金叉,移动止盈&唐奇安下轨,18.2,1.58,-44.06,15,46.67,0.04
双均线金叉/均线多头排列/MACD金叉,移动止盈/双均线死叉,8.53,0.77,-29.11,39,43.59,0.03
双均线金叉/均线多头排列/MACD金叉,移动止盈&双均线死叉,48.97,3.81,-48.66,15,40.0,0.08
双均线金叉/均线多头排列/MACD金叉,唐奇安下轨/双均线死叉,28.88,2.41,-17.32,40,47.5,0.14
双均线金叉/均线多头排列/MACD金叉,唐奇安下轨&双均线死叉,60.67,4.55,-50.59,25,28.0,0.09
双均线金叉/均线多头排列/MACD金叉,跌破均线/吊灯ATR/移动止盈,32.84,2.7,-32.79,36,41.67,0.08
双均线金叉/均线多头排列/MACD金叉,跌破均线&吊灯ATR&移动止盈,23.45,1.99,-42.96,15,46.67,0.05
双均线金叉/均线多头排列/MACD金叉,跌破均线/吊灯ATR/唐奇安下轨,32.84,2.7,-32.79,36,41.67,0.08
双均线金叉/均线多头排列/MACD金叉,跌破均线&吊灯ATR&唐奇安下轨,63.97,4.74,-28.73,26,42.31,0.16
双均线金叉/均线多头排列/MACD金叉,跌破均线/吊灯ATR/双均线死叉,34.71,2.83,-11.32,41,53.66,0.25
双均线金叉/均线多头排列/MACD金叉,跌破均线&吊灯ATR&双均线死叉,55.54,4.23,-51.13,24,33.33,0.08
双均线金叉/均线多头排列/MACD金叉,跌破均线/移动止盈/唐奇安下轨,34.69,2.83,-32.79,36,41.67,0.09
双均线金叉/均线多头排列/MACD金叉,跌破均线&移动止盈&唐奇安下轨,18.2,1.58,-44.06,15,46.67,0.04
双均线金叉/均线多头排列/MACD金叉,跌破均线/移动止盈/双均线死叉,34.71,2.83,-11.32,41,53.66,0.25
双均线金叉/均线多头排列/MACD金叉,跌破均线&移动止盈&双均线死叉,36.79,2.98,-50.3,14,35.71,0.06
双均线金叉/均线多头排列/MACD金叉,跌破均线/唐奇安下轨/双均线死叉,34.71,2.83,-11.32,41,53.66,0.25
双均线金叉/均线多头排列/MACD金叉,跌破均线&唐奇安下轨&双均线死叉,60.67,4.55,-50.59,25,28.0,0.09
双均线金叉/均线多头排列/MACD金叉,吊灯ATR/移动止盈/唐奇安下轨,63.79,4.73,-31.78,31,38.71,0.15
双均线金叉/均线多头排列/MACD金叉,吊灯ATR&移动止盈&唐奇安下轨,18.2,1.58,-44.06,15,46.67,0.04
双均线金叉/均线多头排列/MACD金叉,吊灯ATR/移动止盈/双均线死叉,47.28,3.7,-16.67,39,51.28,0.22
双均线金叉/均线多头排列/MACD金叉,吊灯ATR&移动止盈&双均线死叉,48.97,3.81,-48.66,15,40.0,0.08
双均线金叉/均线多头排列/MACD金叉,吊灯ATR/唐奇安下轨/双均线死叉,30.41,2.52,-17.32,40,50.0,0.15
双均线金叉/均线多头排列/MACD金叉,吊灯ATR&唐奇安下轨&双均线死叉,45.79,3.6,-51.85,22,27.27,0.07
双均线金叉/均线多头排列/MACD金叉,移动止盈/唐奇安下轨/双均线死叉,28.88,2.41,-17.32,40,47.5,0.14
双均线金叉/均线多头排列/MACD金叉,移动止盈&唐奇安下轨&双均线死叉,33.42,2.74,-51.65,13,38.46,0.05
双均线金叉/均线多头排列/MACD金叉,跌破均线/吊灯ATR/移动止盈/唐奇安下轨,32.84,2.7,-32.79,36,41.67,0.08
双均线金叉/均线多头排列/MACD金叉,跌破均线&吊灯ATR&移动止盈&唐奇安下轨,18.2,1.58,-44.06,15,46.67,0.04
双均线金叉/均线多头排列/MACD金叉,跌破均线/吊灯ATR/移动止盈/双均线死叉,34.71,2.83,-11.32,41,53.66,0.25
双均线金叉/均线多头排列/MACD金叉,跌破均线&吊灯ATR&移动止盈&双均线死叉,36.79,2.98,-50.3,14,35.71,0.06
双均线金叉/均线多头排列/MACD金叉,跌破均线/吊灯ATR/唐奇安下轨/双均线死叉,34.71,2.83,-11.32,41,53.66,0.25
双均线金叉/均线多头排列/MACD金叉,跌破均线&吊灯ATR&唐奇安下轨&双均线死叉,45.79,3.6,-51.85,22,27.27,0.07
双均线金叉/均线多头排列/MACD金叉,跌破均线/移动止盈/唐奇安下轨/双均线死叉,34.71,2.83,-11.32,41,53.66,0.25
双均线金叉/均线多头排列/MACD金叉,跌破均线&移动止盈&唐奇安下轨&双均线死叉,33.42,2.74,-51.65,13,38.46,0.05
双均线金叉/均线多头排列/MACD金叉,吊灯ATR/移动止盈/唐奇安下轨/双均线死叉,30.41,2.52,-17.32,40,50.0,0.15
双均线金叉/均线多头排列/MACD金叉,吊灯ATR&移动止盈&唐奇安下轨&双均线死叉,33.42,2.74,-51.65,13,38.46,0.05
双均线金叉/均线多头排列/MACD金叉,跌破均线/吊灯ATR/移动止盈/唐奇安下轨/双均线死叉,34.71,2.83,-11.32,41,53.66,0.25
双均线金叉/均线多头排列/MACD金叉,跌破均线&吊灯ATR&移动止盈&唐奇安下轨&双均线死叉,33.42,2.74,-51.65,13,38.46,0.05
双均线金叉&均线多头排列&MACD金叉,跌破均线,-8.55,-0.83,-33.63,27,22.22,-0.02
双均线金叉&均线多头排列&MACD金叉,吊灯ATR,-27.09,-2.92,-40.68,21,23.81,-0.07
双均线金叉&均线多头排列&MACD金叉,移动止盈,-25.42,-2.71,-38.82,10,30.0,-0.07
双均线金叉&均线多头排列&MACD金叉,唐奇安下轨,-1.8,-0.17,-30.05,18,33.33,-0.01
双均线金叉&均线多头排列&MACD金叉,双均线死叉,15.79,1.38,-36.31,7,42.86,0.04
双均线金叉&均线多头排列&MACD金叉,跌破均线/吊灯ATR,-14.44,-1.45,-33.32,28,21.43,-0.04
双均线金叉&均线多头排列&MACD金叉,跌破均线&吊灯ATR,-22.07,-2.31,-40.96,20,25.0,-0.06
双均线金叉&均线多头排列&MACD金叉,跌破均线/移动止盈,-8.55,-0.83,-33.63,27,22.22,-0.02
双均线金叉&均线多头排列&MACD金叉,跌破均线&移动止盈,-25.42,-2.71,-38.82,10,30.0,-0.07
双均线金叉&均线多头排列&MACD金叉,跌破均线/唐奇安下轨,-8.55,-0.83,-33.63,27,22.22,-0.02
双均线金叉&均线多头排列&MACD金叉,跌破均线&唐奇安下轨,-1.8,-0.17,-30.05,18,33.33,-0.01
双均线金叉&均线多头排列&MACD金叉,跌破均线/双均线死叉,-8.55,-0.83,-33.63,27,22.22,-0.02
双均线金叉&均线多头排列&MACD金叉,跌破均线&双均线死叉,19.31,1.67,-33.65,6,50.0,0.05
双均线金叉&均线多头排列&MACD金叉,吊灯ATR/移动止盈,-27.09,-2.92,-40.68,21,23.81,-0.07
双均线金叉&均线多头排列&MACD金叉,吊灯ATR&移动止盈,-25.42,-2.71,-38.82,10,30.0,-0.07
双均线金叉&均线多头排列&MACD金叉,吊灯ATR/唐奇安下轨,-16.87,-1.72,-34.34,23,26.09,-0.05
双均线金叉&均线多头排列&MACD金叉,吊灯ATR&唐奇安下轨,-11.05,-1.09,-34.73,16,31.25,-0.03
双均线金叉&均线多头排列&MACD金叉,吊灯ATR/双均线死叉,-27.09,-2.92,-40.68,21,23.81,-0.07
双均线金叉&均线多头排列&MACD金叉,吊灯ATR&双均线死叉,15.79,1.38,-36.31,7,42.86,0.04
双均线金叉&均线多头排列&MACD金叉,移动止盈/唐奇安下轨,-1.8,-0.17,-30.05,18,33.33,-0.01
双均线金叉&均线多头排列&MACD金叉,移动止盈&唐奇安下轨,-25.42,-2.71,-38.82,10,30.0,-0.07
双均线金叉&均线多头排列&MACD金叉,移动止盈/双均线死叉,-29.3,-3.2,-42.01,11,27.27,-0.08
双均线金叉&均线多头排列&MACD金叉,移动止盈&双均线死叉,18.85,1.63,-32.81,6,33.33,0.05
双均线金叉&均线多头排列&MACD金叉,唐奇安下轨/双均线死叉,-1.8,-0.17,-30.05,18,33.33,-0.01
双均线金叉&均线多头排列&MACD金叉,唐奇安下轨&双均线死叉,23.69,2.01,-31.6,5,40.0,0.06
双均线金叉&均线多头排列&MACD金叉,跌破均线/吊灯ATR/移动止盈,-14.44,-1.45,-33.32,28,21.43,-0.04
双均线金叉&均线多头排列&MACD金叉,跌破均线&吊灯ATR&移动止盈,-25.42,-2.71,-38.82,10,30.0,-0.07
双均线金叉&均线多头排列&MACD金叉,跌破均线/吊灯ATR/唐奇安下轨,-14.44,-1.45,-33.32,28,21.43,-0.04
双均线金叉&均线多头排列&MACD金叉,跌破均线&吊灯ATR&唐奇安下轨,-11.05,-1.09,-34.73,16,31.25,-0.03
双均线金叉&均线多头排列&MACD金叉,跌破均线/吊灯ATR/双均线死叉,-14.44,-1.45,-33.32,28,21.43,-0.04
双均线金叉&均线多头排列&MACD金叉,跌破均线&吊灯ATR&双均线死叉,19.31,1.67,-33.65,6,50.0,0.05
双均线金叉&均线多头排列&MACD金叉,跌破均线/移动止盈/唐奇安下轨,-8.55,-0.83,-33.63,27,22.22,-0.02
双均线金叉&均线多头排列&MACD金叉,跌破均线&移动止盈&唐奇安下轨,-25.42,-2.71,-38.82,10,30.0,-0.07
双均线金叉&均线多头排列&MACD金叉,跌破均线/移动止盈/双均线死叉,-8.55,-0.83,-33.63,27,22.22,-0.02
双均线金叉&均线多头排列&MACD金叉,跌破均线&移动止盈&双均线死叉,14.2,1.25,-34.72,6,33.33,0.04
双均线金叉&均线多头排列&MACD金叉,跌破均线/唐奇安下轨/双均线死叉,-8.55,-0.83,-33.63,27,22.22,-0.02
双均线金叉&均线多头排列&MACD金叉,跌破均线&唐奇安下轨&双均线死叉,23.69,2.01,-31.6,5,40.0,0.06
双均线金叉&均线多头排列&MACD金叉,吊灯ATR/移动止盈/唐奇安下轨,-16.87,-1.72,-34.34,23,26.09,-0.05
双均线金叉&均线多头排列&MACD金叉,吊灯ATR&移动止盈&唐奇安下轨,-25.42,-2.71,-38.82,10,30.0,-0.07
双均线金叉&均线多头排列&MACD金叉,吊灯ATR/移动止盈/双均线死叉,-27.09,-2.92,-40.68,21,23.81,-0.07
双均线金叉&均线多头排列&MACD金叉,吊灯ATR&移动止盈&双均线死叉,18.85,1.63,-32.81,6,33.33,0.05
双均线金叉&均线多头排列&MACD金叉,吊灯ATR/唐奇安下轨/双均线死叉,-16.87,-1.72,-34.34,23,26.09,-0.05
双均线金叉&均线多头排列&MACD金叉,吊灯ATR&唐奇安下轨&双均线死叉,23.69,2.01,-31.6,5,40.0,0.06
双均线金叉&均线多头排列&MACD金叉,移动止盈/唐奇安下轨/双均线死叉,-1.8,-0.17,-30.05,18,33.33,-0.01
双均线金叉&均线多头排列&MACD金叉,移动止盈&唐奇安下轨&双均线死叉,17.53,1.53,-31.6,5,40.0,0.05
双均线金叉&均线多头排列&MACD金叉,跌破均线/吊灯ATR/移动止盈/唐奇安下轨,-14.44,-1.45,-33.32,28,21.43,-0.04
双均线金叉&均线多头排列&MACD金叉,跌破均线&吊灯ATR&移动止盈&唐奇安下轨,-25.42,-2.71,-38.82,10,30.0,-0.07
双均线金叉&均线多头排列&MACD金叉,跌破均线/吊灯ATR/移动止盈/双均线死叉,-14.44,-1.45,-33.32,28,21.43,-0.04
双均线金叉&均线多头排列&MACD金叉,跌破均线&吊灯ATR&移动止盈&双均线死叉,14.2,1.25,-34.72,6,33.33,0.04
双均线金叉&均线多头排列&MACD金叉,跌破均线/吊灯ATR/唐奇安下轨/双均线死叉,-14.44,-1.45,-33.32,28,21.43,-0.04
双均线金叉&均线多头排列&MACD金叉,跌破均线&吊灯ATR&唐奇安下轨&双均线死叉,23.69,2.01,-31.6,5,40.0,0.06
双均线金叉&均线多头排列&MACD金叉,跌破均线/移动止盈/唐奇安下轨/双均线死叉,-8.55,-0.83,-33.63,27,22.22,-0.02
双均线金叉&均线多头排列&MACD金叉,跌破均线&移动止盈&唐奇安下轨&双均线死叉,17.53,1.53,-31.6,5,40.0,0.05
双均线金叉&均线多头排列&MACD金叉,吊灯ATR/移动止盈/唐奇安下轨/双均线死叉,-16.87,-1.72,-34.34,23,26.09,-0.05
双均线金叉&均线多头排列&MACD金叉,吊灯ATR&移动止盈&唐奇安下轨&双均线死叉,17.53,1.53,-31.6,5,40.0,0.05
双均线金叉&均线多头排列&MACD金叉,跌破均线/吊灯ATR/移动止盈/唐奇安下轨/双均线死叉,-14.44,-1.45,-33.32,28,21.43,-0.04
双均线金叉&均线多头排列&MACD金叉,跌破均线&吊灯ATR&移动止盈&唐奇安下轨&双均线死叉,17.53,1.53,-31.6,5,40.0,0.05
双均线金叉/均线多头排列/量价突破,跌破均线,43.19,3.42,-26.91,27,33.33,0.13
双均线金叉/均线多头排列/量价突破,吊灯ATR,14.14,1.25,-30.21,24,33.33,0.04
双均线金叉/均线多头排列/量价突破,移动止盈,-9.02,-0.88,-43.74,14,28.57,-0.02
双均线金叉/均线多头排列/量价突破,唐奇安下轨,16.09,1.41,-32.04,25,28.0,0.04
双均线金叉/均线多头排列/量价突破,双均线死叉,-26.03,-2.79,-48.66,51,45.1,-0.06
双均线金叉/均线多头排列/量价突破,跌破均线/吊灯ATR,34.25,2.8,-26.91,28,32.14,0.1
双均线金叉/均线多头排列/量价突破,跌破均线&吊灯ATR,20.71,1.78,-30.21,23,34.78,0.06
双均线金叉/均线多头排列/量价突破,跌破均线/移动止盈,36.13,2.93,-26.91,28,32.14,0.11
双均线金叉/均线多头排列/量价突破,跌破均线&移动止盈,-1.97,-0.19,-43.74,13,30.77,-0.0
双均线金叉/均线多头排列/量价突破,跌破均线/唐奇安下轨,43.19,3.42,-26.91,27,33.33,0.13
双均线金叉/均线多头排列/量价突破,跌破均线&唐奇安下轨,16.09,1.41,-32.04,25,28.0,0.04
双均线金叉/均线多头排列/量价突破,跌破均线/双均线死叉,38.04,3.07,-8.09,53,50.94,0.38
双均线金叉/均线多头排列/量价突破,跌破均线&双均线死叉,18.36,1.59,-50.12,24,25.0,0.03
双均线金叉/均线多头排列/量价突破,吊灯ATR/移动止盈,14.14,1.25,-30.21,24,33.33,0.04
双均线金叉/均线多头排列/量价突破,吊灯ATR&移动止盈,-9.02,-0.88,-43.74,14,28.57,-0.02
双均线金叉/均线多头排列/量价突破,吊灯ATR/唐奇安下轨,11.92,1.06,-32.04,26,26.92,0.03
双均线金叉/均线多头排列/量价突破,吊灯ATR&唐奇安下轨,9.44,0.85,-34.34,23,30.43,0.02
双均线金叉/均线多头排列/量价突破,吊灯ATR/双均线死叉,25.22,2.13,-13.64,52,50.0,0.16
双均线金叉/均线多头排列/量价突破,吊灯ATR&双均线死叉,8.63,0.78,-48.66,23,26.09,0.02
双均线金叉/均线多头排列/量价突破,移动止盈/唐奇安下轨,10.37,0.93,-32.04,26,26.92,0.03
双均线金叉/均线多头排列/量价突破,移动止盈&唐奇安下轨,-6.14,-0.59,-44.83,13,30.77,-0.01
双均线金叉/均线多头排列/量价突破,移动止盈/双均线死叉,1.87,0.17,-24.66,52,44.23,0.01
双均线金叉/均线多头排列/量价突破,移动止盈&双均线死叉,12.69,1.13,-48.66,13,23.08,0.02
双均线金叉/均线多头排列/量价突破,唐奇安下轨/双均线死叉,16.46,1.44,-13.64,53,47.17,0.11
双均线金叉/均线多头排列/量价突破,唐奇安下轨&双均线死叉,11.6,1.03,-50.27,20,25.0,0.02
双均线金叉/均线多头排列/量价突破,跌破均线/吊灯ATR/移动止盈,34.25,2.8,-26.91,28,32.14,0.1
双均线金叉/均线多头排列/量价突破,跌破均线&吊灯ATR&移动止盈,-1.97,-0.19,-43.74,13,30.77,-0.0
双均线金叉/均线多头排列/量价突破,跌破均线/吊灯ATR/唐奇安下轨,34.25,2.8,-26.91,28,32.14,0.1
双均线金叉/均线多头排列/量价突破,跌破均线&吊灯ATR&唐奇安下轨,9.44,0.85,-34.34,23,30.43,0.02
双均线金叉/均线多头排列/量价突破,跌破均线/吊灯ATR/双均线死叉,29.73,2.47,-8.09,53,50.94,0.31
双均线金叉/均线多头排列/量价突破,跌破均线&吊灯ATR&双均线死叉,-0.31,-0.03,-53.21,21,28.57,-0.0
双均线金叉/均线多头排列/量价突破,跌破均线/移动止盈/唐奇安下轨,36.13,2.93,-26.91,28,32.14,0.11
双均线金叉/均线多头排列/量价突破,跌破均线&移动止盈&唐奇安下轨,-6.14,-0.59,-44.83,13,30.77,-0.01
双均线金叉/均线多头排列/量价突破,跌破均线/移动止盈/双均线死叉,38.04,3.07,-8.09,53,50.94,0.38
双均线金叉/均线多头排列/量价突破,跌破均线&移动止盈&双均线死叉,4.3,0.4,-48.66,12,25.0,0.01
双均线金叉/均线多头排列/量价突破,跌破均线/唐奇安下轨/双均线死叉,38.04,3.07,-8.09,53,50.94,0.38
双均线金叉/均线多头排列/量价突破,跌破均线&唐奇安下轨&双均线死叉,11.6,1.03,-50.27,20,25.0,0.02
双均线金叉/均线多头排列/量价突破,吊灯ATR/移动止盈/唐奇安下轨,11.92,1.06,-32.04,26,26.92,0.03
双均线金叉/均线多头排列/量价突破,吊灯ATR&移动止盈&唐奇安下轨,-6.14,-0.59,-44.83,13,30.77,-0.01
双均线金叉/均线多头排列/量价突破,吊灯ATR/移动止盈/双均线死叉,25.22,2.13,-13.64,52,50.0,0.16
双均线金叉/均线多头排列/量价突破,吊灯ATR&移动止盈&双均线死叉,12.69,1.13,-48.66,13,23.08,0.02
双均线金叉/均线多头排列/量价突破,吊灯ATR/唐奇安下轨/双均线死叉,12.55,1.11,-13.64,53,49.06,0.08
双均线金叉/均线多头排列/量价突破,吊灯ATR&唐奇安下轨&双均线死叉,-2.76,-0.26,-52.19,19,21.05,-0.0
双均线金叉/均线多头排列/量价突破,移动止盈/唐奇安下轨/双均线死叉,16.46,1.44,-13.64,53,47.17,0.11
双均线金叉/均线多头排列/量价突破,移动止盈&唐奇安下轨&双均线死叉,2.85,0.26,-48.66,11,27.27,0.01
双均线金叉/均线多头排列/量价突破,跌破均线/吊灯ATR/移动止盈/唐奇安下轨,34.25,2.8,-26.91,28,32.14,0.1
双均线金叉/均线多头排列/量价突破,跌破均线&吊灯ATR&移动止盈&唐奇安下轨,-6.14,-0.59,-44.83,13,30.77,-0.01
双均线金叉/均线多头排列/量价突破,跌破均线/吊灯ATR/移动止盈/双均线死叉,29.73,2.47,-8.09,53,50.94,0.31
双均线金叉/均线多头排列/量价突破,跌破均线&吊灯ATR&移动止盈&双均线死叉,4.3,0.4,-48.66,12,25.0,0.01
双均线金叉/均线多头排列/量价突破,跌破均线/吊灯ATR/唐奇安下轨/双均线死叉,29.73,2.47,-8.09,53,50.94,0.31
双均线金叉/均线多头排列/量价突破,跌破均线&吊灯ATR&唐奇安下轨&双均线死叉,-2.76,-0.26,-52.19,19,21.05,-0.0
双均线金叉/均线多头排列/量价突破,跌破均线/移动止盈/唐奇安下轨/双均线死叉,38.04,3.07,-8.09,53,50.94,0.38
双均线金叉/均线多头排列/量价突破,跌破均线&移动止盈&唐奇安下轨&双均线死叉,2.85,0.26,-48.66,11,27.27,0.01
双均线金叉/均线多头排列/量价突破,吊灯ATR/移动止盈/唐奇安下轨/双均线死叉,12.55,1.11,-13.64,53,49.06,0.08
双均线金叉/均线多头排列/量价突破,吊灯ATR&移动止盈&唐奇安下轨&双均线死叉,2.85,0.26,-48.66,11,27.27,0.01
双均线金叉/均线多头排列/量价突破,跌破均线/吊灯ATR/移动止盈/唐奇安下轨/双均线死叉,29.73,2.47,-8.09,53,50.94,0.31
双均线金叉/均线多头排列/量价突破,跌破均线&吊灯ATR&移动止盈&唐奇安下轨&双均线死叉,2.85,0.26,-48.66,11,27.27,0.01
双均线金叉&均线多头排列&量价突破,跌破均线,-4.0,-0.38,-11.17,4,25.0,-0.03
双均线金叉&均线多头排列&量价突破,吊灯ATR,-13.58,-1.36,-18.61,4,25.0,-0.07
双均线金叉&均线多头排列&量价突破,移动止盈,-7.56,-0.73,-25.17,3,33.33,-0.03
双均线金叉&均线多头排列&量价突破,唐奇安下轨,-2.76,-0.26,-12.36,4,50.0,-0.02
双均线金叉&均线多头排列&量价突破,双均线死叉,45.14,3.55,-18.26,1,100.0,0.19
双均线金叉&均线多头排列&量价突破,跌破均线/吊灯ATR,-3.55,-0.34,-11.11,4,50.0,-0.03
双均线金叉&均线多头排列&量价突破,跌破均线&吊灯ATR,-13.99,-1.4,-18.68,4,0.0,-0.07
双均线金叉&均线多头排列&量价突破,跌破均线/移动止盈,-4.0,-0.38,-11.17,4,25.0,-0.03
双均线金叉&均线多头排列&量价突破,跌破均线&移动止盈,-7.56,-0.73,-25.17,3,33.33,-0.03
双均线金叉&均线多头排列&量价突破,跌破均线/唐奇安下轨,-4.0,-0.38,-11.17,4,25.0,-0.03
双均线金叉&均线多头排列&量价突破,跌破均线&唐奇安下轨,-2.76,-0.26,-12.36,4,50.0,-0.02
双均线金叉&均线多头排列&量价突破,跌破均线/双均线死叉,-4.0,-0.38,-11.17,4,25.0,-0.03
双均线金叉&均线多头排列&量价突破,跌破均线&双均线死叉,46.77,3.66,-18.26,1,100.0,0.2
双均线金叉&均线多头排列&量价突破,吊灯ATR/移动止盈,-13.58,-1.36,-18.61,4,25.0,-0.07
双均线金叉&均线多头排列&量价突破,吊灯ATR&移动止盈,-7.56,-0.73,-25.17,3,33.33,-0.03
双均线金叉&均线多头排列&量价突破,吊灯ATR/唐奇安下轨,-3.55,-0.34,-11.11,4,50.0,-0.03
